Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
Personal,Visitors,Trip End,39,39,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),0,1332,1392,4.4,4.6
Personal,Visitors,Trip End,39,39,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),0,1921,2079,1.1,2.8
Personal,Visitors,Trip End,39,39,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1,1603,1686,7.4,7.1
Personal,Visitors,Trip End,39,39,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),N/A,917,917,0.9,0.9
Personal,Visitors,Trip End,39,39,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,1600,1587,3.3,3.5
Personal,Visitors,Trip End,39,39,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,1699,1699,8.6,8.6
Personal,Visitors,Trip End,39,39,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),N/A,1668,2144,17.6,14.8
Personal,Visitors,Trip End,4,4,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),54,1686,1760,8.6,8.9
Personal,Visitors,Trip End,4,4,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1432,1432,7.9,7.9
Personal,Visitors,Trip End,4,4,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),4,1416,1526,8.1,8.1
Personal,Visitors,Trip End,4,4,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),16,1615,1709,8.0,8.6
Personal,Visitors,Trip End,4,4,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),25,1688,1731,8.2,8.3
Personal,Visitors,Trip End,4,4,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),10,1919,2032,11.2,11.5
Personal,Visitors,Trip End,4,4,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),57,1640,1717,7.8,8.0
Personal,Visitors,Trip End,4,4,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1344,1344,3.6,3.6
Personal,Visitors,Trip End,4,4,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),3,1255,1418,4.9,5.0
Personal,Visitors,Trip End,4,4,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),14,1546,1639,7.1,7.2
Personal,Visitors,Trip End,4,4,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),28,1666,1707,8.1,8.1
Personal,Visitors,Trip End,4,4,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),11,1795,1932,8.9,9.4
Personal,Visitors,Trip End,4,4,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),48,1819,1888,11.0,11.7
Personal,Visitors,Trip End,4,4,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,1499,1499,11.2,11.2
Personal,Visitors,Trip End,4,4,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),6,1596,1664,11.7,12.0
Personal,Visitors,Trip End,4,4,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),20,1736,1831,9.6,11.0
Personal,Visitors,Trip End,4,4,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),16,1782,1841,8.6,9.2
Personal,Visitors,Trip End,4,4,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),6,2509,2497,22.3,21.3
Personal,Visitors,Trip End,40,40,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),31,1619,1716,6.9,7.4
Personal,Visitors,Trip End,40,40,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1172,1172,3.1,3.1
Personal,Visitors,Trip End,40,40,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),1,2123,2123,14.3,14.3
Personal,Visitors,Trip End,40,40,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),12,1667,1778,6.5,7.2
Personal,Visitors,Trip End,40,40,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),12,1407,1532,5.8,6.4
Personal,Visitors,Trip End,40,40,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),7,1828,1876,8.7,8.7
Personal,Visitors,Trip End,40,40,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),29,1636,1763,7.0,7.6
Personal,Visitors,Trip End,40,40,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,2316,2316,15.8,15.8
Personal,Visitors,Trip End,40,40,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),10,1737,1869,6.0,7.0
Personal,Visitors,Trip End,40,40,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),10,1346,1533,5.6,6.5
Personal,Visitors,Trip End,40,40,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),8,1799,1867,9.1,9.0
Personal,Visitors,Trip End,40,40,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),37,1588,1627,6.8,7.0
Personal,Visitors,Trip End,40,40,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1172,1172,3.1,3.1
Personal,Visitors,Trip End,40,40,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,579,579,2.4,2.4
Personal,Visitors,Trip End,40,40,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),15,1563,1637,7.3,7.5
Personal,Visitors,Trip End,40,40,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),15,1510,1530,6.0,6.3
Personal,Visitors,Trip End,40,40,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),6,1908,1903,7.7,7.8
Personal,Visitors,Trip End,41,41,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),98,1723,1827,8.2,8.7
Personal,Visitors,Trip End,41,41,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,2214,2214,7.8,7.8
Personal,Visitors,Trip End,41,41,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),4,1651,1884,5.7,6.8
Personal,Visitors,Trip End,41,41,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),34,1733,1825,9.0,9.5
Personal,Visitors,Trip End,41,41,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),43,1674,1767,7.5,8.0
Personal,Visitors,Trip End,41,41,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),16,1864,1989,8.9,9.3
Personal,Visitors,Trip End,41,41,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),89,1690,1801,7.4,8.0
Personal,Visitors,Trip End,41,41,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1721,1721,1.3,1.3
Personal,Visitors,Trip End,41,41,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),3,1598,1978,5.4,6.9
Personal,Visitors,Trip End,41,41,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),28,1673,1798,7.5,8.4
Personal,Visitors,Trip End,41,41,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),41,1686,1749,7.7,7.9
Personal,Visitors,Trip End,41,41,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),16,1752,1904,7.0,7.4
Personal,Visitors,Trip End,41,41,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),119,1785,1877,9.6,10.0
Personal,Visitors,Trip End,41,41,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,2461,2461,11.1,11.1
Personal,Visitors,Trip End,41,41,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),7,1723,1756,6.2,6.7
Personal,Visitors,Trip End,41,41,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),50,1815,1863,11.1,11.1
Personal,Visitors,Trip End,41,41,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),49,1649,1804,7.1,8.1
Personal,Visitors,Trip End,41,41,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),14,2182,2242,14.4,14.8
Personal,Visitors,Trip End,42,42,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),N/A,1734,1734,4.9,4.9
Personal,Visitors,Trip End,42,42,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),N/A,828,828,1.5,1.5
Personal,Visitors,Trip End,42,42,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),N/A,1729,1729,3.5,3.5
Personal,Visitors,Trip End,42,42,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),N/A,943,943,1.5,1.5
Personal,Visitors,Trip End,42,42,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),N/A,2303,2303,8.0,8.0
Personal,Visitors,Trip End,42,42,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),N/A,1485,1485,3.1,3.1
Personal,Visitors,Trip End,42,42,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),N/A,828,828,1.5,1.5
Personal,Visitors,Trip End,42,42,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),N/A,1729,1729,3.5,3.5
Personal,Visitors,Trip End,42,42,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),N/A,1570,1570,3.5,3.5
Personal,Visitors,Trip End,42,42,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),N/A,2356,2356,9.2,9.2
Personal,Visitors,Trip End,42,42,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),N/A,943,943,1.5,1.5
Personal,Visitors,Trip End,42,42,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),N/A,3769,3769,17.0,17.0
Personal,Visitors,Trip End,43,43,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),56,1736,1883,9.8,10.3
Personal,Visitors,Trip End,43,43,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,340,340,1.1,1.1
Personal,Visitors,Trip End,43,43,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),9,1550,1660,8.4,9.3
Personal,Visitors,Trip End,43,43,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),14,1669,1921,8.3,8.7
Personal,Visitors,Trip End,43,43,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),26,1854,1973,11.1,11.8
Personal,Visitors,Trip End,43,43,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),7,1684,1763,9.5,9.9
Personal,Visitors,Trip End,43,43,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),55,1779,1885,10.2,10.6
Personal,Visitors,Trip End,43,43,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),5,1562,1776,8.5,10.7
Personal,Visitors,Trip End,43,43,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),11,1479,1672,4.6,5.5
Personal,Visitors,Trip End,43,43,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),32,1920,2004,12.2,12.5
Personal,Visitors,Trip End,43,43,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),7,1727,1785,10.5,10.5
Personal,Visitors,Trip End,43,43,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),60,1631,1879,8.7,9.7
Personal,Visitors,Trip End,43,43,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,340,340,1.1,1.1
Personal,Visitors,Trip End,43,43,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),18,1540,1559,8.3,8.1
Personal,Visitors,Trip End,43,43,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),24,1876,2222,12.3,12.7
Personal,Visitors,Trip End,43,43,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),10,1289,1754,2.3,6.8
Personal,Visitors,Trip End,43,43,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),7,1566,1706,6.8,8.3
Personal,Visitors,Trip End,44,44,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),32,1659,1734,7.8,7.8
Personal,Visitors,Trip End,44,44,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),4,1237,1455,2.7,3.2
Personal,Visitors,Trip End,44,44,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),9,1701,1842,9.0,8.9
Personal,Visitors,Trip End,44,44,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),16,1744,1770,8.6,8.6
Personal,Visitors,Trip End,44,44,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),3,1552,1576,6.1,6.1
Personal,Visitors,Trip End,44,44,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),33,1704,1797,8.4,8.3
Personal,Visitors,Trip End,44,44,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),4,1243,1557,2.7,3.4
Personal,Visitors,Trip End,44,44,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),8,1746,1940,10.4,10.1
Personal,Visitors,Trip End,44,44,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),19,1793,1821,8.6,8.6
Personal,Visitors,Trip End,44,44,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),3,1464,1507,7.3,7.2
Personal,Visitors,Trip End,44,44,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),28,1536,1549,6.4,6.5
Personal,Visitors,Trip End,44,44,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),4,1227,1227,2.8,2.8
Personal,Visitors,Trip End,44,44,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),11,1624,1656,6.5,6.8
Personal,Visitors,Trip End,44,44,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),10,1517,1517,8.7,8.7
Personal,Visitors,Trip End,44,44,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),4,1696,1696,4.2,4.2
Personal,Visitors,Trip End,45,45,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),14,1482,1623,5.6,6.2
Personal,Visitors,Trip End,45,45,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),1,1350,1350,4.4,4.4
Personal,Visitors,Trip End,45,45,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),6,1272,1542,4.1,5.3
Personal,Visitors,Trip End,45,45,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),5,1732,1763,8.0,8.4
Personal,Visitors,Trip End,45,45,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),2,1575,1669,4.0,4.4
Personal,Visitors,Trip End,45,45,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),14,1347,1545,4.0,4.9
Personal,Visitors,Trip End,45,45,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,1335,1335,1.6,1.6
Personal,Visitors,Trip End,45,45,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),6,1293,1684,3.7,5.5
Personal,Visitors,Trip End,45,45,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),5,1355,1406,4.9,5.4
Personal,Visitors,Trip End,45,45,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),2,1493,1540,2.8,2.9
Personal,Visitors,Trip End,45,45,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),14,1795,1815,9.3,9.3
Personal,Visitors,Trip End,45,45,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1365,1365,7.1,7.1
Personal,Visitors,Trip End,45,45,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),7,1232,1232,4.7,4.7
Personal,Visitors,Trip End,45,45,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),5,2783,2783,16.8,16.8
Personal,Visitors,Trip End,45,45,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,2151,2316,12.1,12.0
Personal,Visitors,Trip End,46,46,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),4,1261,1495,2.4,3.9
Personal,Visitors,Trip End,46,46,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),1,1125,1568,1.7,4.4
Personal,Visitors,Trip End,46,46,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,1365,1564,3.3,4.5
Personal,Visitors,Trip End,46,46,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,1081,1354,2.1,3.6
Personal,Visitors,Trip End,46,46,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),1,1416,1412,2.6,2.7
Personal,Visitors,Trip End,46,46,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),4,1201,1345,2.2,3.1
Personal,Visitors,Trip End,46,46,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),2,1125,1297,1.7,2.8
Personal,Visitors,Trip End,46,46,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),1,1353,1625,2.1,3.9
Personal,Visitors,Trip End,46,46,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),1,1026,1051,2.3,2.5
Personal,Visitors,Trip End,46,46,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),0,1298,1317,3.2,3.3
Personal,Visitors,Trip End,46,46,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4,1465,1972,3.4,6.4
Personal,Visitors,Trip End,46,46,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,0,3464,0,15.9
Personal,Visitors,Trip End,46,46,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,1393,1393,5.9,5.9
Personal,Visitors,Trip End,46,46,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,1300,2037,1.4,6.1
Personal,Visitors,Trip End,46,46,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),1,1604,1604,1.6,1.6
Personal,Visitors,Trip End,47,47,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),11,1594,1767,8.9,9.7
Personal,Visitors,Trip End,47,47,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),1,1363,1363,4.5,4.5
Personal,Visitors,Trip End,47,47,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),3,1673,1756,9.8,9.6
Personal,Visitors,Trip End,47,47,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),6,1512,1797,7.7,9.4
Personal,Visitors,Trip End,47,47,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),1,1868,1868,14.0,14.0
Personal,Visitors,Trip End,47,47,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),10,1459,1544,6.6,6.5
Personal,Visitors,Trip End,47,47,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,1400,1400,3.7,3.7
Personal,Visitors,Trip End,47,47,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),3,1452,1554,6.6,6.8
Personal,Visitors,Trip End,47,47,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),6,1513,1604,7.6,7.2
Personal,Visitors,Trip End,47,47,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),1,1272,1272,3.5,3.5
Personal,Visitors,Trip End,47,47,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),13,1904,2263,14.3,16.7
Personal,Visitors,Trip End,47,47,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),1,1301,1301,5.8,5.8
Personal,Visitors,Trip End,47,47,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,2495,2491,21.6,19.6
Personal,Visitors,Trip End,47,47,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),7,1510,2182,8.1,13.9
Personal,Visitors,Trip End,47,47,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),2,2763,2763,29.7,29.7
Personal,Visitors,Trip End,48,48,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),62,1616,1702,8.2,8.5
Personal,Visitors,Trip End,48,48,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1506,1640,10.0,9.7
Personal,Visitors,Trip End,48,48,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),5,1553,1593,8.3,8.3
Personal,Visitors,Trip End,48,48,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),16,1624,1733,8.0,8.5
Personal,Visitors,Trip End,48,48,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),29,1622,1691,8.6,8.7
Personal,Visitors,Trip End,48,48,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),13,1619,1727,7.3,7.8
Personal,Visitors,Trip End,48,48,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),65,1600,1697,7.8,8.2
Personal,Visitors,Trip End,48,48,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,1438,1612,8.8,8.7
Personal,Visitors,Trip End,48,48,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),4,1293,1366,4.4,4.6
Personal,Visitors,Trip End,48,48,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),13,1607,1753,7.4,8.3
Personal,Visitors,Trip End,48,48,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),33,1646,1721,8.7,8.8
Personal,Visitors,Trip End,48,48,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),15,1580,1690,7.1,7.6
Personal,Visitors,Trip End,48,48,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),56,1662,1715,9.1,9.3
Personal,Visitors,Trip End,48,48,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1778,1778,14.6,14.6
Personal,Visitors,Trip End,48,48,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),6,2024,2024,15.4,15.4
Personal,Visitors,Trip End,48,48,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),24,1646,1707,8.6,8.8
Personal,Visitors,Trip End,48,48,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),18,1511,1555,8.0,8.1
Personal,Visitors,Trip End,48,48,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),8,1799,1889,8.4,9.1
Personal,Visitors,Trip End,49,49,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3,1601,1814,9.2,9.2
Personal,Visitors,Trip End,49,49,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,1227,1806,7.0,6.9
Personal,Visitors,Trip End,49,49,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,1409,1705,6.1,6.6
Personal,Visitors,Trip End,49,49,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,1915,2039,13.2,13.4
Personal,Visitors,Trip End,49,49,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),0,1314,1552,6.0,6.0
Personal,Visitors,Trip End,49,49,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),3,1721,1867,11.9,11.6
Personal,Visitors,Trip End,49,49,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,2072,2072,18.6,18.6
Personal,Visitors,Trip End,49,49,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),1,1415,1508,5.9,5.8
Personal,Visitors,Trip End,49,49,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),1,2053,2225,17.8,17.8
Personal,Visitors,Trip End,49,49,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),0,1395,1590,6.6,6.2
Personal,Visitors,Trip End,49,49,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3,1396,1733,4.5,5.5
Personal,Visitors,Trip End,49,49,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),0,805,1717,1.2,3.0
Personal,Visitors,Trip End,49,49,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,1404,1874,6.2,7.2
Personal,Visitors,Trip End,49,49,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,1626,1626,3.6,3.6
Personal,Visitors,Trip End,49,49,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,908,1414,2.7,5.3
Personal,Visitors,Trip End,5,5,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1,1276,1435,4.8,6.4
Personal,Visitors,Trip End,5,5,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,671,671,1.3,1.3
Personal,Visitors,Trip End,5,5,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),0,1199,1372,3.8,4.7
Personal,Visitors,Trip End,5,5,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,1530,1709,6.9,9.9
Personal,Visitors,Trip End,5,5,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),N/A,698,698,1.4,1.4
Personal,Visitors,Trip End,5,5,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),1,1334,1521,5.0,6.9
Personal,Visitors,Trip End,5,5,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,671,671,1.3,1.3
Personal,Visitors,Trip End,5,5,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),0,1136,1331,3.4,4.5
Personal,Visitors,Trip End,5,5,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),0,1920,2152,8.9,13.1
Personal,Visitors,Trip End,5,5,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),N/A,698,698,1.4,1.4
Personal,Visitors,Trip End,5,5,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),1,1013,1013,3.9,3.9
Personal,Visitors,Trip End,5,5,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),0,1802,1802,6.9,6.9
Personal,Visitors,Trip End,5,5,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1,751,751,2.9,2.9
Personal,Visitors,Trip End,6,6,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),0,1828,1828,7.7,7.7
Personal,Visitors,Trip End,6,6,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),N/A,3065,3065,9.3,9.3
Personal,Visitors,Trip End,6,6,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,1416,1416,5.4,5.4
Personal,Visitors,Trip End,6,6,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),N/A,1793,1793,8.0,8.0
Personal,Visitors,Trip End,6,6,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),0,1125,1125,4.6,4.6
