Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,21,021,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),759,1663,1737,8.3,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,21,021,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),288,1530,1614,7.0,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,21,021,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2544,1565,1642,7.4,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,21,021,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),207,1445,1511,7.1,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,21,021,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1106,1559,1629,6.9,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,21,021,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),869,1605,1686,7.9,8.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,21,021,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),356,1566,1663,8.1,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),881,1305,1404,5.5,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),81,1248,1307,5.8,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),297,1308,1422,4.9,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),360,1306,1415,5.2,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),138,1179,1254,4.6,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),908,1310,1399,5.5,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),89,1213,1271,5.5,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),304,1280,1382,4.4,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),382,1318,1418,5.0,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),126,1135,1201,4.3,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),768,1304,1416,5.7,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),54,1339,1414,6.3,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),258,1354,1495,5.8,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),294,1301,1404,5.8,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,22,022,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),161,1223,1315,5.0,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),397,1392,1498,5.8,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),32,1313,1334,6.7,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),133,1449,1555,5.8,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),163,1379,1507,5.4,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),67,1355,1449,6.4,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),381,1410,1502,6.1,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),36,1287,1303,7.1,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),114,1483,1541,6.1,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),164,1403,1522,5.4,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),66,1382,1511,6.9,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),443,1323,1442,5.3,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),183,1358,1522,5.3,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),162,1277,1400,4.8,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,25,025,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),70,1318,1343,6.3,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),83,1480,1537,7.2,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),34,1444,1465,6.7,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),34,1580,1664,8.1,8.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),10,1350,1418,6.6,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),79,1453,1493,6.8,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),32,1386,1400,6.1,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),34,1563,1608,7.7,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),80,1581,1645,8.8,9.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),35,1607,1626,8.3,8.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,26,026,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,1649,1794,9.5,10.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),138,1480,1555,7.5,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),63,1545,1604,7.5,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),37,1440,1525,8.3,8.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),29,1260,1379,5.8,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),147,1415,1478,7.3,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),65,1408,1443,6.8,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),41,1411,1488,8.5,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),29,1186,1342,5.0,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),99,1679,1774,9.3,9.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,29,029,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),52,1885,1925,10.8,10.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2124,1360,1452,4.8,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),14,1458,1559,7.1,7.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),167,1351,1409,5.4,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),673,1357,1457,4.3,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),811,1385,1479,4.6,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),458,1320,1411,5.4,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),2083,1358,1459,4.7,5.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),170,1384,1441,6.0,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),618,1368,1485,4.1,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),828,1390,1487,4.6,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),457,1276,1383,5.1,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2150,1357,1421,5.0,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),150,1216,1281,3.6,4.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),779,1318,1379,4.4,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),735,1391,1465,5.0,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,30,030,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),466,1411,1460,6.4,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),696,1617,1688,7.3,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),54,1578,1650,8.6,8.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),299,1616,1680,7.2,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),269,1637,1699,7.2,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),74,1567,1702,6.9,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),572,1613,1701,7.0,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),41,1637,1722,9.0,9.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),237,1578,1664,6.5,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),226,1680,1768,7.5,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),68,1495,1585,6.1,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),939,1589,1627,7.3,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),75,1430,1479,6.8,7.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),443,1637,1667,7.8,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),341,1562,1598,6.9,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,33,033,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),77,1570,1650,6.7,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2296,1377,1460,5.0,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),149,1384,1466,6.5,6.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),756,1380,1456,5.0,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),916,1402,1491,4.8,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),470,1322,1400,4.8,5.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),2319,1371,1451,4.9,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),159,1413,1475,6.6,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),732,1375,1453,4.9,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),955,1405,1493,4.8,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),467,1279,1353,4.3,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2144,1374,1459,5.1,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),119,1320,1439,5.8,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),796,1383,1456,5.3,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),794,1356,1454,4.7,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,34,034,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),432,1404,1471,5.4,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),1090,1375,1471,4.3,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),86,1355,1418,5.3,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),392,1428,1519,4.1,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),394,1371,1480,4.2,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),206,1285,1383,3.9,4.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1105,1377,1483,4.3,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),88,1373,1447,5.9,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),400,1434,1532,4.1,4.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),408,1372,1498,4.2,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),197,1265,1361,3.7,4.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),976,1370,1454,4.2,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),68,1362,1384,4.7,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),362,1448,1532,4.3,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),337,1332,1429,3.8,4.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,35,035,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),199,1302,1388,4.3,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),741,1431,1513,6.5,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),34,1659,1725,9.9,10.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),249,1501,1570,7.2,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),263,1406,1490,5.8,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),188,1290,1393,5.3,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),743,1432,1513,6.2,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),38,1644,1712,9.1,9.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),246,1484,1556,6.8,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),270,1426,1510,5.6,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),185,1270,1369,4.8,5.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),646,1443,1510,7.6,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),236,1525,1585,8.5,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),220,1394,1463,6.6,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,36,036,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),152,1369,1460,7.2,7.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),361,1175,1308,4.4,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),46,1176,1250,5.0,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),113,1220,1399,4.5,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),135,1172,1304,4.1,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),65,1107,1207,4.2,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),385,1213,1369,4.4,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),53,1195,1263,4.8,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),120,1245,1468,4.5,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),151,1234,1374,4.3,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),59,1117,1264,4.4,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),286,1081,1176,4.0,4.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),92,1110,1250,4.0,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),92,1073,1155,3.6,4.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,37,037,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),69,1037,1094,3.8,4.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),230,2528,2538,26.6,26.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),86,2789,2793,30.9,30.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),99,2449,2469,25.2,25.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),37,2079,2089,19.0,18.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),192,2591,2598,27.1,27.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),65,2885,2891,32.0,31.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),85,2497,2517,25.5,25.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),34,2181,2171,20.0,19.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),276,2404,2404,25.2,25.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),122,2545,2547,27.2,27.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),113,2369,2364,24.9,24.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,4,004,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),34,2004,2021,18.4,18.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,40,040,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),5597,1618,1721,6.4,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,40,040,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),50,1608,1705,9.5,9.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,40,040,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),388,1543,1640,6.9,7.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,40,040,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1949,1605,1710,6.2,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,40,040,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),2169,1671,1759,6.4,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip End,40,040,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),1040,1563,1695,6.2,7.0
